timestamp,target,current,pwm
1771717884.236491,0,0,0
1771717884.2366078,0,0,0
1771717884.2367237,0,0,0
1771717884.2368574,0,0,0
1771717884.237002,0,0,0
1771717884.2371364,0,0,0
1771717884.2372603,0,0,0
1771717884.2373798,0,0,0
1771717884.2375312,0,0,0
1771717884.2376497,0,0,0
1771717884.2377675,0,0,0
1771717884.2378862,0,0,0
1771717884.238005,0,0,0
1771717884.238123,0,0,0
1771717884.2382493,0,0,0
1771717884.2383692,0,0,0
1771717884.2385252,0,0,0
1771717884.2386677,0,0,0
1771717884.238819,0,0,0
1771717884.2389407,0,0,0
1771717884.2390845,0,0,0
1771717884.2392182,0,0,0
1771717884.2393367,0,0,0
1771717884.239489,0,0,0
1771717884.2396052,0,0,0
1771717884.2397225,0,0,0
1771717884.2398403,0,0,0
1771717884.2399557,0,0,0
1771717884.24007,0,0,0
1771717884.2401853,0,0,0
1771717884.2403069,0,0,0
1771717884.2404213,0,0,0
1771717884.2405598,0,0,0
1771717884.2406743,0,0,0
1771717884.2407918,0,0,0
1771717884.240907,0,0,0
1771717884.2410212,0,0,0
1771717884.2411351,0,0,0
1771717884.2412496,0,0,0
1771717884.241364,0,0,0
1771717884.2414966,0,0,0
1771717884.2416134,0,0,0
1771717884.2417276,0,0,0
1771717884.2418423,0,0,0
1771717884.2419586,0,0,0
1771717884.2420838,0,0,0
1771717884.2422407,0,0,0
1771717884.242358,0,0,0
1771717884.2424939,0,0,0
1771717884.2426286,0,0,0
1771717884.242773,0,0,0
1771717884.2428892,0,0,0
1771717884.243007,0,0,0
1771717884.243123,0,0,0
1771717884.243237,0,0,0
1771717884.2433524,0,0,0
1771717884.243494,0,0,0
1771717884.2436082,0,0,0
1771717884.243723,0,0,0
1771717884.243837,0,0,0
1771717884.2439518,0,0,0
1771717884.244066,0,0,0
1771717884.2441807,0,0,0
1771717884.2443004,0,0,0
1771717884.2444146,0,0,0
1771717884.2445552,0,0,0
1771717884.244669,0,0,0
1771717884.2448049,0,0,0
1771717884.244925,0,0,0
1771717884.2450428,0,0,0
1771717884.245157,0,0,0
1771717884.245271,0,0,0
1771717884.2453852,0,0,0
1771717884.2455196,0,0,0
1771717884.2456334,0,0,0
1771717884.245748,0,0,0
1771717884.2458613,0,0,0
1771717884.2459753,0,0,0
1771717884.2460885,0,0,0
1771717884.2462022,0,0,0
1771717884.2463243,0,0,0
1771717884.2464378,0,0,0
1771717884.2465723,0,0,0
1771717884.2466862,0,0,0
1771717884.2468004,0,0,0
1771717884.2469149,0,0,0
1771717884.2470586,0,0,0
1771717884.2472532,0,0,0
1771717884.2474117,0,0,0
1771717884.247633,0,0,0
1771717884.2478015,0,0,0
1771717884.2479506,0,0,0
1771717884.2480915,0,0,0
1771717884.248279,0,0,0
1771717884.2484908,0,0,0
1771717884.2486396,0,0,0
1771717884.2487586,0,0,0
1771717884.248878,0,0,0
1771717884.248996,0,0,0
1771717884.249116,0,0,0
1771717884.2492769,0,0,0
1771717884.2494905,0,0,0
1771717884.2496116,0,0,0
1771717884.2497306,0,0,0
1771717884.2498524,0,0,0
1771717884.2499707,0,0,0
1771717884.2500882,0,0,0
1771717884.2502067,0,0,0
1771717884.2503307,0,0,0
1771717884.2504728,0,0,0
1771717884.250591,0,0,0
1771717884.2507086,0,0,0
1771717884.2508264,0,0,0
1771717884.2509434,0,0,0
1771717884.2510617,0,0,0
1771717884.251179,0,0,0
1771717884.2512963,0,0,0
1771717884.251413,0,0,0
1771717884.2515602,0,0,0
1771717884.2516782,0,0,0
1771717884.2517958,0,0,0
1771717884.2519124,0,0,0
1771717884.252033,0,0,0
1771717884.2521508,0,0,0
1771717884.2522728,0,0,0
1771717884.25239,0,0,0
1771717884.2525282,0,0,0
1771717884.2526464,0,0,0
1771717884.2527637,0,0,0
1771717884.2528808,0,0,0
1771717884.2529976,0,0,0
1771717884.2531152,0,0,0
1771717884.25325,0,0,0
1771717884.2533677,0,0,0
1771717884.2535071,0,0,0
1771717884.253625,0,0,0
1771717884.2537413,0,0,0
1771717884.2538607,0,0,0
1771717884.2539787,0,0,0
1771717884.2541006,0,0,0
1771717884.2542183,0,0,0
1771717884.2543426,0,0,0
1771717884.2544827,0,0,0
1771717884.2546008,0,0,0
1771717884.2547195,0,0,0
1771717884.2548378,0,0,0
1771717884.254956,0,0,0
1771717884.255074,0,0,0
1771717884.255192,0,0,0
1771717884.2553108,0,0,0
1771717884.255428,0,0,0
1771717884.2555692,0,0,0
1771717884.2556894,0,0,0
1771717884.2558067,0,0,0
1771717884.2559242,0,0,0
1771717884.256042,0,0,0
1771717884.2561603,0,0,0
1771717884.2562852,0,0,0
1771717884.256403,0,0,0
1771717884.256597,0,0,0
1771717884.2567952,0,0,0
1771717884.2569613,0,0,0
1771717884.257078,0,0,0
1771717884.2571926,0,0,0
1771717884.257309,0,0,0
1771717884.2574244,0,0,0
1771717884.257579,0,0,0
1771717884.2576947,0,0,0
1771717884.2578092,0,0,0
1771717884.2579231,0,0,0
1771717884.2580557,0,0,0
1771717884.2581701,0,0,0
1771717884.2582903,0,0,0
1771717884.258404,0,0,0
1771717884.2585433,0,0,0
1771717884.2586575,0,0,0
1771717884.2587714,0,0,0
1771717884.258887,0,0,0
1771717884.2590005,0,0,0
1771717884.2591147,0,0,0
1771717884.2592287,0,0,0
1771717884.2593427,0,0,0
1771717884.2594776,0,0,0
1771717884.259591,0,0,0
1771717884.259705,0,0,0
1771717884.2598195,0,0,0
1771717884.259934,0,0,0
1771717884.2600708,0,0,0
1771717884.2601871,0,0,0
1771717884.260308,0,0,0
1771717884.2604222,0,0,0
1771717884.2605555,0,0,0
1771717884.2606823,0,0,0
1771717884.2607968,0,0,0
1771717884.260911,0,0,0
1771717884.2610245,0,0,0
1771717884.2611392,0,0,0
1771717884.2612534,0,0,0
1771717884.2613678,0,0,0
1771717884.2615101,0,0,0
1771717884.261625,0,0,0
1771717884.2617395,0,0,0
1771717884.2618535,0,0,0
1771717884.2619681,0,0,0
1771717884.2621703,0,0,0
1771717884.2623036,0,0,0
1771717884.2624207,0,0,0
1771717884.2626011,0,0,0
1771717884.2627387,0,0,0
1771717884.2628772,0,0,0
1771717884.2629917,0,0,0
1771717884.2631958,0,0,0
1771717884.2633116,0,0,0
1771717884.2634263,0,0,0
1771717884.2635732,0,0,0
1771717884.2636902,0,0,0
1771717884.263831,0,0,0
1771717884.2639792,0,0,0
1771717884.2641063,0,0,0
1771717884.2642372,0,0,0
1771717884.264359,0,0,0
1771717884.264501,0,0,0
1771717884.264616,0,0,0
1771717884.2647314,0,0,0
1771717884.2648456,0,0,0
1771717884.2649598,0,0,0
1771717884.2650747,0,0,0
1771717884.2651918,0,0,0
1771717884.265307,0,0,0
1771717884.2654214,0,0,0
1771717884.265557,0,0,0
1771717884.2656722,0,0,0
1771717884.2657862,0,0,0
1771717884.265901,0,0,0
1771717884.266015,0,0,0
1771717884.2661283,0,0,0
1771717884.2662423,0,0,0
1771717884.2663617,0,0,0
1771717884.266498,0,0,0
1771717884.2666123,0,0,0
1771717884.2667265,0,0,0
1771717884.2668412,0,0,0
1771717884.2669554,0,0,0
1771717884.2670689,0,0,0
1771717884.2671845,0,0,0
1771717884.2672985,0,0,0
1771717884.267413,0,0,0
1771717884.2675514,0,0,0
1771717884.2676673,0,0,0
1771717884.267781,0,0,0
1771717884.2678947,0,0,0
1771717884.2680092,0,0,0
1771717884.2681248,0,0,0
1771717884.268239,0,0,0
1771717884.2683573,0,0,0
1771717884.2684953,0,0,0
1771717884.2686098,0,0,0
1771717884.2687237,0,0,0
1771717884.2688377,0,0,0
1771717884.2689533,0,0,0
1771717884.2690673,0,0,0
1771717884.2691815,0,0,0
1771717884.2692964,0,0,0
1771717884.2694108,0,0,0
1771717884.26955,0,0,0
1771717884.2696643,0,0,0
1771717884.2697785,0,0,0
1771717884.269892,0,0,0
1771717884.2700062,0,0,0
1771717884.2701201,0,0,0
1771717884.270234,0,0,0
1771717884.2715642,0,0,0
1771717884.2716908,0,0,0
1771717884.2718265,0,0,0
1771717884.2719414,0,0,0
1771717884.2720568,0,0,0
1771717884.2721715,0,0,0
1771717884.3242085,0,0,0
1771717884.324393,0,0,0
1771717884.324518,0,0,0
1771717884.3246396,0,0,0
1771717884.3247597,0,0,0
1771717884.3248813,0,0,0
1771717884.3250098,0,0,0
1771717884.325128,0,0,0
1771717884.3252864,0,0,0
1771717884.3254058,0,0,0
1771717884.3255246,0,0,0
1771717884.325758,0,0,0
1771717884.3258862,0,0,0
1771717884.326054,0,0,0
1771717884.326174,0,0,0
1771717884.326291,0,0,0
1771717884.3264108,0,0,0
1771717884.3265283,0,0,0
1771717884.3266444,0,0,0
1771717884.3267593,0,0,0
1771717884.3268757,0,0,0
1771717884.327016,0,0,0
1771717884.3271322,0,0,0
1771717884.327249,0,0,0
1771717884.3273747,0,0,0
1771717884.327491,0,0,0
1771717884.3276067,0,0,0
1771717884.3277228,0,0,0
1771717884.3278387,0,0,0
1771717884.3279824,0,0,0
1771717884.3280995,0,0,0
1771717884.3282156,0,0,0
1771717884.3283322,0,0,0
1771717884.3284492,0,0,0
1771717884.3285642,0,0,0
1771717884.32868,0,0,0
1771717884.3288271,0,0,0
1771717884.3290048,0,0,0
1771717884.3291261,0,0,0
1771717884.3292446,0,0,0
1771717884.329442,0,0,0
1771717884.3295882,0,0,0
1771717884.3297105,0,0,0
1771717884.3298416,0,0,0
1771717884.3299997,0,0,0
1771717884.3301184,0,0,0
1771717884.3302336,0,0,0
1771717884.330349,0,0,0
1771717884.3304646,0,0,0
1771717884.3305798,0,0,0
1771717884.330698,0,0,0
1771717884.330814,0,0,0
1771717884.330953,0,0,0
1771717884.3310695,0,0,0
1771717884.3311949,0,0,0
1771717884.3313115,0,0,0
1771717884.331427,0,0,0
1771717884.3315423,0,0,0
1771717884.3316572,0,0,0
1771717884.3317723,0,0,0
1771717884.3318877,0,0,0
1771717884.332033,0,0,0
1771717884.3321486,0,0,0
1771717884.3322635,0,0,0
1771717884.3323772,0,0,0
1771717884.3324952,0,0,0
1771717884.3326116,0,0,0
1771717884.332726,0,0,0
1771717884.3328426,0,0,0
1771717884.33298,0,0,0
1771717884.333094,0,0,0
1771717884.333216,0,0,0
1771717884.3333318,0,0,0
1771717884.3334465,0,0,0
1771717884.3335617,0,0,0
1771717884.3336759,0,0,0
1771717884.3337893,0,0,0
1771717884.333931,0,0,0
1771717884.3340485,0,0,0
1771717884.3341634,0,0,0
1771717884.3342786,0,0,0
1771717884.337061,0,0,0
1771717884.3372178,0,0,0
1771717884.3374028,0,0,0
1771717884.3375418,0,0,0
1771717884.3376799,0,0,0
1771717884.3378015,0,0,0
1771717884.3974128,0,0,0
1771717884.397549,0,0,0
1771717884.3976812,0,0,0
1771717884.3978071,0,0,0
1771717884.397929,0,0,0
1771717884.3980503,0,0,0
1771717884.3981714,0,0,0
1771717884.3983305,0,0,0
1771717884.3985023,0,0,0
1771717884.3986235,0,0,0
1771717884.398749,0,0,0
1771717884.3988683,0,0,0
1771717884.3989875,0,0,0
1771717884.399107,0,0,0
1771717884.3992538,0,0,0
1771717884.3993738,0,0,0
1771717884.3994935,0,0,0
1771717884.3996124,0,0,0
1771717884.3997366,0,0,0
1771717884.3998566,0,0,0
1771717884.3999767,0,0,0
1771717884.4000976,0,0,0
1771717884.4002385,0,0,0
1771717884.4003587,0,0,0
1771717884.4004796,0,0,0
1771717884.4005995,0,0,0
1771717884.4007237,0,0,0
1771717884.4008434,0,0,0
1771717884.400963,0,0,0
1771717884.4010837,0,0,0
1771717884.4012318,0,0,0
1771717884.4013505,0,0,0
1771717884.4014695,0,0,0
1771717884.4015923,0,0,0
1771717884.4017148,0,0,0
1771717884.4018333,0,0,0
1771717884.4019523,0,0,0
1771717884.4020703,0,0,0
1771717884.402188,0,0,0
1771717884.4023335,0,0,0
1771717884.4024534,0,0,0
1771717884.4026027,0,0,0
1771717884.4028695,0,0,0
1771717884.403085,0,0,0
1771717884.4033692,0,0,0
1771717884.4035401,0,0,0
1771717884.403725,0,0,0
1771717884.4041474,0,0,0
1771717884.4043562,0,0,0
1771717884.404562,0,0,0
1771717884.4047518,0,0,0
1771717884.40488,0,0,0
1771717884.4050262,0,0,0
1771717884.405205,0,0,0
1771717884.4053602,0,0,0
1771717884.4054804,0,0,0
1771717884.4056058,0,0,0
1771717884.4057214,0,0,0
1771717884.4058363,0,0,0
1771717884.4059517,0,0,0
1771717884.4060667,0,0,0
1771717884.4061818,0,0,0
1771717884.4062982,0,0,0
1771717884.4064353,0,0,0
1771717884.4065573,0,0,0
1771717884.406675,0,0,0
1771717884.4067905,0,0,0
1771717884.4069057,0,0,0
1771717884.4070194,0,0,0
1771717884.407134,0,0,0
1771717884.4072495,0,0,0
1771717884.4073825,0,0,0
1771717884.4074974,0,0,0
1771717884.407615,0,0,0
1771717884.4077299,0,0,0
1771717884.407845,0,0,0
1771717884.4079597,0,0,0
1771717884.4080772,0,0,0
1771717884.408192,0,0,0
1771717884.4083061,0,0,0
1771717884.4084375,0,0,0
1771717884.4085603,0,0,0
1771717884.4086754,0,0,0
1771717884.4087903,0,0,0
1771717884.4089046,0,0,0
1771717884.4090195,0,0,0
1771717884.4091344,0,0,0
1771717884.4092486,0,0,0
1771717884.409381,0,0,0
1771717884.4094954,0,0,0
1771717884.4096105,0,0,0
1771717884.4097266,0,0,0
1771717884.4098418,0,0,0
1771717884.4163501,0,0,0
1771717884.4165843,0,0,0
1771717884.4167652,0,0,0
1771717884.4169502,0,0,0
1771717884.4171338,0,0,0
1771717884.4173226,0,0,0
1771717884.4175472,0,0,0
1771717884.4177308,0,0,0
1771717884.4179502,0,0,0
1771717884.4181573,0,0,0
1771717884.4190733,0,0,0
1771717884.4193485,0,0,0
1771717884.4195418,0,0,0
1771717884.4197679,0,0,0
1771717884.4199555,0,0,0
1771717884.4201393,0,0,0
1771717884.4232986,0,0,0
1771717884.4235487,0,0,0
1771717884.4237409,0,0,0
1771717884.42439,0,0,0
1771717884.424623,0,0,0
1771717884.4272368,0,0,0
1771717884.4274323,0,0,0
1771717884.427656,0,0,0
1771717884.4278371,0,0,0
1771717884.4280162,0,0,0
1771717884.4282002,0,0,0
1771717884.4313908,0,0,0
1771717884.4316318,0,0,0
1771717884.4318907,0,0,0
1771717884.4322495,0,0,0
1771717884.4324212,0,0,0
1771717884.4353971,0,0,0
1771717884.435527,0,0,0
1771717884.435646,0,0,0
1771717884.43581,0,0,0
1771717884.435932,0,0,0
1771717884.4360487,0,0,0
1771717884.4395401,0,0,0
1771717884.439659,0,0,0
1771717884.4398005,0,0,0
1771717884.4399164,0,0,0
1771717884.4400342,0,0,0
1771717884.4436078,0,0,0
1771717884.4438167,0,0,0
1771717884.4440193,0,0,0
1771717884.4442227,0,0,0
1771717884.4444258,0,0,0
1771717884.4476938,0,0,0
1771717884.4480062,0,0,0
1771717884.4482183,0,0,0
1771717884.4484305,0,0,0
1771717884.4486349,0,0,0
1771717884.448837,0,0,0
1771717884.451769,0,0,0
1771717884.451985,0,0,0
1771717884.4522054,0,0,0
1771717884.4524217,0,0,0
1771717884.4526408,0,0,0
1771717884.452861,0,0,0
1771717884.4558554,0,0,0
1771717884.456001,0,0,0
1771717884.456116,0,0,0
1771717884.4562304,0,0,0
1771717884.456345,0,0,0
1771717884.4601233,0,0,0
1771717884.4603648,0,0,0
1771717884.4605737,0,0,0
1771717884.460854,0,0,0
1771717884.4610605,0,0,0
1771717884.4640653,0,0,0
1771717884.4643402,0,0,0
1771717884.464551,0,0,0
1771717884.4647644,0,0,0
1771717884.465147,0,0,0
1771717884.4653206,0,0,0
1771717884.520982,0,0,0
1771717884.521158,0,0,0
1771717884.5214255,0,0,0
1771717884.52159,0,0,0
1771717884.5217571,0,0,0
1771717884.5219357,0,0,0
1771717884.5220594,0,0,0
1771717884.5221791,0,0,0
1771717884.5223453,0,0,0
1771717884.5224626,0,0,0
1771717884.522579,0,0,0
1771717884.522695,0,0,0
1771717884.5229342,0,0,0
1771717884.5230532,0,0,0
1771717884.5231717,0,0,0
1771717884.5233164,0,0,0
1771717884.5234346,0,0,0
1771717884.5235534,0,0,0
1771717884.5237832,0,0,0
1771717884.523964,0,0,0
1771717884.5240865,0,0,0
1771717884.5242565,0,0,0
1771717884.5243766,0,0,0
1771717884.5244973,0,0,0
1771717884.5246155,0,0,0
1771717884.5247352,0,0,0
1771717884.524853,0,0,0
1771717884.5249722,0,0,0
1771717884.525099,0,0,0
1771717884.5252395,0,0,0
1771717884.525357,0,0,0
1771717884.5255156,0,0,0
1771717884.525633,0,0,0
1771717884.52575,0,0,0
1771717884.525871,0,0,0
1771717884.5259893,0,0,0
1771717884.5261073,0,0,0
1771717884.526254,0,0,0
1771717884.5263722,0,0,0
1771717884.5264902,0,0,0
1771717884.5266082,0,0,0
1771717884.5267258,0,0,0
1771717884.5268445,0,0,0
1771717884.526961,0,0,0
1771717884.5270782,0,0,0
1771717884.5272162,0,0,0
1771717884.5273337,0,0,0
1771717884.5274525,0,0,0
1771717884.52757,0,0,0
1771717884.5276885,0,0,0
1771717884.527806,0,0,0
1771717884.5280476,0,0,0
1771717884.5282817,0,0,0
1771717884.5284188,0,0,0
1771717884.5285344,0,0,0
1771717884.5286508,0,0,0
1771717884.5287654,0,0,0
1771717884.5288815,0,0,0
1771717884.5289946,0,0,0
1771717884.5291078,0,0,0
1771717884.5292492,0,0,0
1771717884.529363,0,0,0
1771717884.5295174,0,0,0
1771717884.529638,0,0,0
1771717884.529753,0,0,0
1771717884.5298681,0,0,0
1771717884.5300474,0,0,0
1771717884.5302696,0,0,0
1771717884.5303886,0,0,0
1771717884.5305057,0,0,0
1771717884.5306222,0,0,0
1771717884.5307407,0,0,0
1771717884.530947,0,0,0
1771717884.5311255,0,0,0
1771717884.531316,0,0,0
1771717884.5314355,0,0,0
1771717884.5315523,0,0,0
1771717884.5316727,0,0,0
1771717884.53179,0,0,0
1771717884.5319104,0,0,0
1771717884.5320275,0,0,0
1771717884.5321445,0,0,0
1771717884.5322993,0,0,0
1771717884.5324166,0,0,0
1771717884.5325348,0,0,0
1771717884.5326521,0,0,0
1771717884.5327706,0,0,0
1771717884.5337098,0,0,0
1771717884.5339332,0,0,0
1771717884.5340781,0,0,0
1771717884.5342221,0,0,0
1771717884.534364,0,0,0
1771717884.5377407,0,0,0
1771717884.5378795,0,0,0
1771717884.5380044,0,0,0
1771717884.5381572,0,0,0
1771717884.538295,0,0,0
1771717884.5384364,0,0,0
1771717884.541976,0,0,0
1771717884.5422084,0,0,0
1771717884.5424144,0,0,0
1771717884.5426245,0,0,0
1771717884.543048,0,0,0
1771717884.5459082,0,0,0
1771717884.54609,0,0,0
1771717884.5462873,0,0,0
1771717884.5464265,0,0,0
1771717884.5465639,0,0,0
1771717884.5466838,0,0,0
1771717884.5500357,0,0,0
1771717884.5501978,0,0,0
1771717884.5504005,0,0,0
1771717884.5506017,0,0,0
1771717884.5508435,0,0,0
1771717884.5541663,0,0,0
1771717884.5544372,0,0,0
1771717884.5546572,0,0,0
1771717884.5548675,0,0,0
1771717884.5550041,0,0,0
1771717884.5551195,0,0,0
1771717884.5637672,0,0,0
1771717884.5639458,0,0,0
1771717884.5640922,0,0,0
1771717884.5642767,0,0,0
1771717884.5644212,0,0,0
1771717884.5645537,0,0,0
1771717884.5646713,0,0,0
1771717884.5647895,0,0,0
1771717884.5649114,0,0,0
1771717884.5650384,0,0,0
1771717884.5651555,0,0,0
1771717884.566528,0,0,0
1771717884.5666492,0,0,0
1771717884.5667675,0,0,0
1771717884.5668917,0,0,0
1771717884.5670094,0,0,0
1771717884.5706475,0,0,0
1771717884.5708857,0,0,0
1771717884.5711224,0,0,0
1771717884.5713906,0,0,0
1771717884.5716095,0,0,0
1771717884.5717885,0,0,0
1771717884.574923,0,0,0
1771717884.5750928,0,0,0
1771717884.575264,0,0,0
1771717884.5754821,0,0,0
1771717884.5756109,0,0,0
1771717884.5787368,0,0,0
1771717884.5788662,0,0,0
1771717884.5790694,0,0,0
1771717884.5792747,0,0,0
1771717884.579488,0,0,0
1771717884.5827622,0,0,0
1771717884.5829191,0,0,0
1771717884.5830758,0,0,0
1771717884.583193,0,0,0
1771717884.5833097,0,0,0
1771717884.5834239,0,0,0
1771717884.586922,0,0,0
1771717884.5870497,0,0,0
1771717884.5871687,0,0,0
1771717884.5872896,0,0,0
1771717884.5874102,0,0,0
1771717884.590968,0,0,0
1771717884.5911312,0,0,0
1771717884.591249,0,0,0
1771717884.5913653,0,0,0
1771717884.5914814,0,0,0
1771717884.5916362,0,0,0
1771717884.5951483,0,0,0
1771717884.5953596,0,0,0
1771717884.595566,0,0,0
1771717884.595771,0,0,0
1771717884.5958958,0,0,0
1771717884.5991268,0,0,0
1771717884.5992806,0,0,0
1771717884.5994,0,0,0
1771717884.5995245,0,0,0
1771717884.5996437,0,0,0
1771717884.5997634,0,0,0
1771717884.6033723,0,0,0
1771717884.6034918,0,0,0
1771717884.6036065,0,0,0
1771717884.6038048,0,0,0
1771717884.6039279,0,0,0
1771717884.6073732,0,0,0
1771717884.6075096,0,0,0
1771717884.6076303,0,0,0
1771717884.6077518,0,0,0
1771717884.6079235,0,0,0
1771717884.6080434,0,0,0
1771717884.6658077,0,0,0
1771717884.6659417,0,0,0
1771717884.6660652,0,0,0
1771717884.6662924,0,0,0
1771717884.666432,0,0,0
1771717884.6666088,0,0,0
1771717884.666854,0,0,0
1771717884.6669803,0,0,0
1771717884.667099,0,0,0
1771717884.667227,0,0,0
1771717884.6673508,0,0,0
1771717884.6674957,0,0,0
1771717884.6676302,0,0,0
1771717884.6678686,0,0,0
1771717884.6680508,0,0,0
1771717884.6681714,0,0,0
1771717884.66829,0,0,0
1771717884.6684325,0,0,0
1771717884.6685567,0,0,0
1771717884.6687727,0,0,0
1771717884.668957,0,0,0
1771717884.6691008,0,0,0
1771717884.6692717,0,0,0
1771717884.6694412,0,0,0
1771717884.669569,0,0,0
1771717884.669686,0,0,0
1771717884.669853,0,0,0
1771717884.6699677,0,0,0
1771717884.6700814,0,0,0
1771717884.6701972,0,0,0
1771717884.6703112,0,0,0
1771717884.6704285,0,0,0
1771717884.6705463,0,0,0
1771717884.6706612,0,0,0
1771717884.6708503,0,0,0
1771717884.6710238,0,0,0
1771717884.6711407,0,0,0
1771717884.6712554,0,0,0
1771717884.6713684,0,0,0
1771717884.671482,0,0,0
1771717884.6716037,0,0,0
1771717884.6717181,0,0,0
1771717884.6718698,0,0,0
1771717884.6719842,0,0,0
1771717884.6720984,0,0,0
1771717884.6722116,0,0,0
1771717884.6723258,0,0,0
1771717884.6724398,0,0,0
1771717884.6725574,0,0,0
1771717884.6726713,0,0,0
1771717884.6728098,0,0,0
1771717884.6729238,0,0,0
1771717884.6730378,0,0,0
1771717884.6731544,0,0,0
1771717884.673268,0,0,0
1771717884.6733806,0,0,0
1771717884.6734934,0,0,0
1771717884.6736114,0,0,0
1771717884.673725,0,0,0
1771717884.6738634,0,0,0
1771717884.6739771,0,0,0
1771717884.6740904,0,0,0
1771717884.6742043,0,0,0
1771717884.6743176,0,0,0
1771717884.6744313,0,0,0
1771717884.6745565,0,0,0
1771717884.6746712,0,0,0
1771717884.6748075,0,0,0
1771717884.6749225,0,0,0
1771717884.6750362,0,0,0
1771717884.6751497,0,0,0
1771717884.675264,0,0,0
1771717884.6753778,0,0,0
1771717884.6754913,0,0,0
1771717884.6756115,0,0,0
1771717884.675728,0,0,0
1771717884.6758614,0,0,0
1771717884.6760032,0,0,0
1771717884.67618,0,0,0
1771717884.6763003,0,0,0
1771717884.676464,0,0,0
1771717884.676594,0,0,0
1771717884.6767101,0,0,0
1771717884.6768553,0,0,0
